legajo;cargo;fechaDesde;fechaHasta;empresa;computaParaAntig;computaParaVacac;fechaPresentacion;fechaAceptacion;
36158;1;19880728;19890630;J.INF."CUKILIN"-FCO.SOLANO-DEC.3355/99;S;S; ;20121231;
36159;1;19990310;20000229;MUNICIPALIDAD DE AVELLANEDA DEC.2275/99;S;S; ;20121231;
36159;1;20000317;20010228;MUNICIPALIDAD DE AVELLANEDA DEC.1581/00;S;S; ;20121231;
36159;1;19850915;19850930;MUNICIPALIDAD DE AVELLANEDA DEC.1730/85;N;N; ;20121231;
36161;1;19991216;20000229;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36161;1;19990304;19991210;MUNICIPALIDAD DE AVELLANEDA DEC.2275/99;S;S; ;20121231;
36161;2;20000301;20030228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36161;2;20030301;20040229;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36161;2;20130101;20160501;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20160616;
36161;2;20040301;20050228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36161;2;19991216;20000229;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36161;2;20050301;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36161;2;19990304;19991210;MUNICIPALIDAD DE AVELLEDA;S;S; ;20121231;
36163;1;19990304;19991210;MUNICIPALIDAD DE AVELLANEDA DEC.2275/99;S;S; ;20121231;
36163;1;19991216;20000229;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36163;1;19870727;19880120;GOBIERNO CIUDAD DE BS.AS. DEC.5630/00;S;S; ;20121231;
36163;1;19891023;19891129;GOBIERNO CIUDAD DE BS.AS. DEC.5630/00;S;S; ;20121231;
36163;1;19940314;19940320;GOBIERNO CIUDAD DE BS.AS. DEC.5630/00;S;S; ;20121231;
36163;1;19940302;19940307;GOBIERNO CIUDAD DE BS.AS DEC.5630/00;S;S; ;20121231;
36163;1;19950426;19990303;GOBIERNO CIUDAD DE BS.AS. DEC.5630/00;S;S; ;20121231;
36163;1;19940322;19950425;GOBIERNO CIUDAD DE BS.AS. DEC.5630/00;S;S; ;20121231;
36163;1;19850605;19860210;GOBIERNO CIUDAD BS.AS. DEC.5630/00;S;S; ;20121231;
36163;1;19890925;19891001;GOBIERNO CIUDAD DE BS.AS. DEC.5630/00;S;S; ;20121231;
36163;1;19870508;19870710;GOBIERNO CIUDAD DE BS.AS. DEC.5630/00;S;S; ;20121231;
36163;1;19890516;19890922;GOBIERNO CIUDAD DE BS.AS. DEC.5630/00;S;S; ;20121231;
36163;1;19890509;19890512;GOBIERNO CIUDAD DE BS.AS. DEC.5630/00;S;S; ;20121231;
36163;1;19991211;19991215;GOBIERNO CIUDAD DE BS.AS. DEC.5630/00;S;S; ;20121231;
36163;1;20020301;20030228;MUNICIPALIDAD DE AVELLANEDA DEC. 1546/02;S;S; ;20121231;
36163;1;20000301;20010228;MUNICIPALIDAD DE AVELLANEDA DEC.854/00;S;S; ;20121231;
36163;1;20010301;20011214;MUNICIPALIDAD DE AVELLANEDA DEC.2026/01;S;S; ;20121231;
36163;1;20011216;20020228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36163;1;19840312;19850604;DCION.GRAL.CUL.EDU.PVC.BS.AS.DEC.863/02;S;S; ;20121231;
36163;1;19860211;19860801;DCION.GRAL.CUL.EDU.PVC.BS.AS.DEC.863/02;S;S; ;20121231;
36163;1;20030301;20040229;MUNICIPALIDAD DE AVELLANEDA DEC. 1427/03;S;S; ;20121231;
36163;1;20040301;20050228;MUNICIPALIDAD DE AVELLANEDA DEC. 579/04;S;S; ;20121231;
36164;1;20010301;20010507;MUNICIPALIDAD DE AVELLANEDA DEC.2062/01;S;S; ;20121231;
36164;1;20001216;20010228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36164;1;20000301;20001207;MUNICIPALIDAD DE AVELLANEDA DEC.870/00;S;S; ;20121231;
36164;1;19870702;19870801;RECONOCIMIENTO DE SERVICIOS DEC.3041/00;S;S; ;20121231;
36164;1;19880314;19930304;RECONOCIMIENTO DE SERVICIOS DEC.3041/00;S;S; ;20121231;
36164;1;19960301;19990303;RECONOCIMIENTO DE SERVICIOS DEC.3041/00;S;S; ;20121231;
36164;1;19990508;20000229;RECONOCIMIENTO DE SERVICIOS DEC.3041/00;S;S; ;20121231;
36164;1;19871123;19871216;RECONOCIMIENTO DE SERVICIOS DEC.3041/00;S;S; ;20121231;
36164;1;19871116;19871120;RECONOCIMIENTOS DE SERVICIOS DEC.3041/00;S;S; ;20121231;
36164;1;19870904;19870914;RECONOCIMIENTO DE SERVICIOS DEC.3041/00;S;S; ;20121231;
36164;1;19990304;19990507;MUNICIPALIDAD DE AVELLANEDA DEC.2275/99;S;S; ;20121231;
36164;2;20000301;20001207;MUNICIPALIDAD DE AVELLANEDA;S;S;20160908;20121231;
36164;2;19870904;19870914;RECONOCIMIENTO DE SERVICIOS DEC.3041/00;S;S;20160908;19951231;
36164;2;19871116;19871120;RECONOCIMIENTO DE SERVICIOS DEC.3041/00;S;S;20160908;19951231;
36164;2;19960301;19990303;RECONOCIMIENTO DE SERVICIOS DEC.3041/00;S;S;20160908;20121231;
36164;2;19880314;19930304;RECONOCIMIENTO DE SERVICIOS DEC.3041/00;S;S;20160908;19951231;
36164;2;19871123;19871216;RECONOCIMIENTO DE SERVICIOS DEC.3041/00;S;S;20160908;19951231;
36164;2;19990304;19990507;MUNICIPALIDAD DE AVELLANEDA;S;S;20160908;20121231;
36164;2;20001216;20010228;MUNICIPALIDAD DE AVELLANEDA;S;S;20160908;20121231;
36164;2;20010301;20010507;MUNICIPALIDAD DE AVELLANEDA;S;S;20160908;20121231;
36164;2;20020301;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20160908;20121231;
36164;2;19870702;19870801;RECONOCIMIENTO DE SERVICIOS DEC.3041/00;S;S;20160908;19951231;
36164;2;19990508;20000229;RECONOCIMIENTO DE SERVICIOS DEC.3041/00;S;S;20160908;20121231;
36165;1;19990304;19991210;MUNICIPALIDAD DE AVELLANEDA DEC.2275/99;S;S; ;20121231;
36165;1;19991216;20000229;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36165;1;19910311;19951231;INST.INC.WILLIAM MORRIS-DEC.3701/99;S;S; ;19951231;
36165;1;20000301;20010228;MUNICIPALIDAD DE AVELLANEDA DEC.854/00;S;S; ;20121231;
36165;1;20010301;20011214;MUNICIPALIDAD DE AVELLANEDA DEC.2062/01;S;S; ;20121231;
36165;1;20011216;20020228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36165;1;20021216;20030228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36165;1;20020301;20021213;MUNICIPALIDAD DE AVELLANEDA DEC.1537/02;S;S; ;20121231;
36165;2;19910311;19990303;INST.INC.WILLIAM MORRIS DEC. 3701/99;S;S; ;20121231;
36165;2;20010301;20011214;MUNICIPALIDAD DE AVELLANEDA DEC. 2062/01;S;S; ;20121231;
36165;2;20021216;20030228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36165;2;20011216;20020228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36165;2;20020301;20021213;MUNICIPALIDAD DE AVELLANEDA DEC. 1537/02;S;S; ;20121231;
36165;2;19990304;19991210;MUNICIPALIDAD DE AVELLANEDA DEC. 2275/99;S;S; ;20121231;
36165;2;19991216;20000229;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36165;2;20000301;20010228;MUNICIPALIDAD DE AVELLANEDA DEC. 854/00;S;S; ;20121231;
36165;1;19960101;19990303;INST.INC.WILLIAM MORRIS-DEC.3701/99;S;S; ;20121231;
36166;1;20041216;20050216;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36166;1;20040607;20041210;MUNICIPALIDAD DE AVELLANEDA DEC. 1391/04;S;S; ;20121231;
36166;2;20040607;20041210;MUNICIPALIDAD DE AVELLANEDA DEC. 1391/04;S;S; ;20121231;
36166;1;20030625;20030702;MUNICIPALIDAD DE AVELLANEDA DEC. 2781/03;S;S; ;20121231;
36166;2;20030625;20030702;MUNICIPALIDAD DE AVELLANEDA DEC. 2781/03;S;S; ;20121231;
36166;2;20001216;20010301;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36166;2;19720316;19720405;REC. DE ANTIGUEDAD DEC. 3777/99;S;S; ;20121231;
36166;2;19730412;19731204;REC. DE ANTIGUEDAD DEC. 3777/99;S;S; ;20121231;
36166;2;19740320;19741130;REC. DE ANTIGUEDAD DEC. 3777/99;S;S; ;20121231;
36166;2;20000329;20001207;MUNICIPALIDAD DE AVELLANEDA DEC. 1581/00;S;S; ;20121231;
36166;2;19790301;19800930;REC. DE ANTIGUEDAD DEC. 3777/99;S;S; ;20121231;
36166;2;19780307;19781207;REC. DE ANTIGUEDAD DEC. 3777/99;S;S; ;20121231;
36166;2;19770308;19771207;REC. DE ANTIGUEDAD DEC. 3777/99;S;S; ;20121231;
36166;2;19990304;19991210;MUNICIPALIDAD DE AVELLANEDA DEC. 2275/99;S;S; ;20121231;
36166;2;19750317;19751130;REC. DE ANTIGUEDAD DEC. 3777/99;S;S; ;20121231;
36166;2;19991216;20000301;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36166;2;19760621;19761210;REC. DE ANTIGUEDA DEC. 3777/99;S;S; ;20121231;
36166;2;20030523;20030609;MUNICIPALIDAD DE AVELLANEDA DEC.2781/03;S;S; ;20121231;
36166;2;19760329;19760618;REC. DE ANTIGUEDAD DEC. 3777/99;S;S; ;20121231;
36166;1;20030523;20030609;MUNICIPALIDAD DE AVELLANEDA DEC.2781/03;S;S; ;20121231;
36166;2;19801101;19980326;REC. DE ANTIGUEDAD DEC. 3777/99;S;S; ;20121231;
36166;1;19760329;19760618;DCION.GRAL.ESC.CULT.BS.AS.-DEC.3777/99;S;S; ;20121231;
36166;1;19750317;19751130;DCION.GRAL.ESC.CULT.BS.AS.-DEC.3777/99;S;S; ;20121231;
36166;1;19801101;19980326;DCION.GRAL.ESC.CULT.BS.AS.-DEC.3777/99;S;S; ;20121231;
36166;1;20000329;20001207;MUNICIPALIDAD DE AVELLANEDA DEC. 1581/00;S;S; ;20121231;
36166;1;19790301;19800930;DCION.GRAL.ESC.CULT.BS.AS.-DEC.3777/99;S;S; ;20121231;
36166;1;19770308;19771207;DCION.GRAL.ESC.CULT.BS.AS.-DEC.3777/99;S;S; ;20121231;
36166;1;19720316;19720405;DCION.GRAL.ESC.CULT.BS.AS.-DEC.3777/99;S;S; ;20121231;
36166;1;19730412;19731204;DCION.GRAL.ESC.CULT.BS.AS.-DEC.3777/99;S;S; ;20121231;
36166;1;19740320;19741130;DCION.GRAL.ESC.CULT.BS.AS.-DEC.3777/99;S;S; ;20121231;
36166;1;19760621;19761210;DCION.GRAL.ESC.CULT.BS.AS.-DEC.3777/99;S;S; ;20121231;
36166;1;19780307;19781207;DCION.GRAL.ESC.CULT.BS.AS.-DEC.3777/99;S;S; ;20121231;
36166;1;20001216;20010301;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36166;1;19991216;20000301;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36166;1;19990304;19991210;MUNICIPALIDAD DE AVELLANEDA DEC.2275/99;S;S; ;20121231;
36168;1;19980701;19981211;INST.LIBERTADOR DE L.ZAMORA-DEC.5873/99;S;S; ;20121231;
36168;1;19980309;19980630;INST.EDUC.INIC.ESTRELLITAS.DEC.5873/99;S;S; ;20121231;
36168;1;19990304;20010306;MUNICIPALIDAD DE AVELLANEDA DEC.2275/99;S;S; ;20121231;
36168;1;20020301;20021213;MUNICIPALIDAD DE AVELLANEDA DEC.1537/02;S;S; ;20121231;
36168;1;20021216;20030301;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36168;1;20010307;20011214;MUNICIPALIDAD DE AVELLANEDA DEC.2062/01;S;S; ;20121231;
36168;1;20011216;20020228;MUNICIPALIDAD DE AVELLANADA;S;S; ;20121231;
36177;1;20000402;20040229;DIR.GRA.CUL.EDUC.PCIA.BS.AS. DEC.98/05.-;S;S; ;20121231;
36177;1;19990308;20000401;MUNICIPALIDAD DE AVELLANEDA DEC. 2275/99;S;S; ;20121231;
36177;2;19990308;20000401;MUNICIPALIDAD DE AVELLANEDA DEC. 2275/99;S;S; ;20121231;
36177;2;20000402;20040229;DRI. GRAL.CULT.EDUC.PCIA.BS.AS.DEC.98/05;S;S; ;20121231;
36177;2;20040301;20080229;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36177;2;19920326;19990307;DIR. GRAL.CULT.EDUC.PACI.BS.AS.DEC.98/05;S;S; ;20121231;
36177;1;19920326;19990307;DIR.GRA.CUL.EDUC.PCIA.BS.AS. DEC. 98/05.;S;S; ;20121231;
36179;1;19930518;19940228;MUNICIPALIDAD DE AVELLANEDA-DEC.1268/93;S;S; ;20121231;
36179;1;20000301;20001201;MUNICIPALIDAD DE AVELLANEDA DEC.870/00;S;S; ;20121231;
36179;1;20001216;20010228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36179;1;19991216;20000228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36179;1;19990304;19991210;MUNICIPALIDAD DE AVELLANEDA DEC.2275/99;S;S; ;20121231;
36179;1;20020527;20020614;MUNICIPALIDAD DE AVELLANEDA DEC.2047/02;S;S; ;20121231;
36180;1;19991216;20000229;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36180;1;19990304;19991210;MUNICIPALIDAD DE AVELLANEDA DEC.2275/99;S;S; ;20121231;
36181;1;19900301;19901215;ESCUELA NRO.36-AVELLANEDA-DEC.6947/99;S;S; ;20121231;
36181;1;19890301;19891215;ESCUELA NRO.37-AVELLANEDA-DEC.6947/99;S;S; ;20121231;
36181;1;19910526;19911215;ESCUELA NRO.36-AVEDLLANEDA-DEC.6947/99;S;S; ;20121231;
36181;1;19880301;19881215;ESCUELA NRO.37-AVELLANEDA-DEC.6947/99;S;S; ;20121231;
36181;1;19940301;19941215;ESCUELA NRO.57-AVELLANEDA-DEC.6947/99;S;S; ;20121231;
36181;1;19920301;19921215;ESCUELA NRO.2-AVELLANEDA-DEC.6947/99;S;S; ;20121231;
36181;1;19930301;19931215;ESCUELA NRO.2-AVELLANEDA-DEC.6947/99;S;S; ;20121231;
36181;1;19991216;20000301;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36181;1;19990304;19991210;MUNICIPALIDAD DE AVELLANEDA DEC.2275/99;S;S; ;20121231;
36181;1;19991211;19991215;DIR.GRAL.CULT.EDUC.PCIA.BS.AS.;S;S; ;20121231;
36181;1;20000302;20020228;DIR.GRAL.CULT.EDUC.PCIA.BS.AS.;S;S; ;20121231;
36181;1;19950301;19990303;ESCUELA NRO. 57 - AVELL. DEC. 2888/02;S;S; ;20121231;
36181;1;19921216;19930228;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.DEC.2234/06;S;S; ;20121231;
36181;1;19910527;19920228;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.DEC.2234/06;S;S; ;20121231;
36181;1;19901216;19910228;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.DEC.2234/06;S;S; ;20121231;
36181;1;19891216;19900228;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.DEC.2234/06;S;S; ;20121231;
36181;1;20030301;20060216;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.DEC.2234/06;S;S; ;20121231;
36181;1;19881216;19890115;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.DEC.2234/06;S;S; ;20121231;
36181;1;20021214;20021215;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.DEC.2234/06;S;S; ;20121231;
36181;1;20021216;20030228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36181;1;20020301;20021213;MUNICIPALIDAD DE AVELLANEDA DEC. 1537/02;S;S; ;20121231;
36181;1;19941216;19950228;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.DEC.2234/06;S;S; ;20121231;
36181;1;19931216;19940228;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.DEC.2234/06;S;S; ;20121231;
36183;1;20051217;20060228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36183;1;20050301;20051216;MUNICIPALIDAD DE AVELLANEDA DEC.;S;S; ;20121231;
36183;1;20041216;20050228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36183;1;20040301;20041210;MUNICIPALIDAD DE AVELLANEDA DEC. 641/04;S;S; ;20121231;
36183;1;20030512;20031231;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.DEC.4427/07;S;S; ;20121231;
36183;1;19991211;19991215;DIR,GRAL.CUL.EDUC.PCIA.BS.AS.DEC.4427/07;S;S; ;20121231;
36183;1;19991216;20000301;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36183;1;19990304;19991210;MUNICIPALIDAD DE AVELLANEDA DEC. 2775/99;S;S; ;20121231;
36183;1;20011216;20020228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36183;1;20020301;20030204;MUNICIPALIDAD DE AVELLANEDA DEC. 1537/02;S;S; ;20121231;
36183;1;20010301;20011214;MUNICIPALIDAD DE AVELLANEDA DEC. 2062/01;S;S; ;20121231;
36183;2;19991216;20000301;MUNICIPALIDAD DE AVELLANEDA;S;S;20150408;20121231;
36183;2;19991211;19991215;DIR. GRAL. CUL. EDUC. PCIA. BS. AS.;S;S;20150408;20121231;
36183;2;19990304;19991210;MUNICIPALIDAD DE AVELLANEDA;S;S;20150408;20121231;
36183;2;20041216;20050228;MUNICIPALIDAD DE AVELLANEDA;S;S;20150408;20121231;
36183;2;20130101;20141026;MUNICIPALIDAD DE AVELLANEDA;S;S;20150408;20150408;
36183;2;20050301;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20150408; ;
36183;2;20040301;20041210;MUNICIPALIDAD DE AVELLANEDA;S;S;20150408;20121231;
36183;2;20030512;20031231;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.;S;S;20150408;20121231;
36183;2;20011216;20030420;MUNICIPALIDAD DE AVELLANEDA;S;S;20150408;20121231;
36183;2;20010301;20011214;MUNICIPALIDAD DE AVELLANEDA;S;S;20150408;20121231;
36183;1;20030205;20030420;MUNICIPALIDAD DE AVELLANEDA;S;S;20180426;20121231;
36184;1;19920305;19930228;DCION.GRAL.CULT.EDUC.BS.AS.-DEC.4291/99;S;S; ;20121231;
36184;1;19970301;19990325;DCION.GRAL.CULT.EDUC.BS.AS.-DEC.4291/99;S;S; ;20121231;
36184;1;19910619;19920228;DCION.GRAL.CULT.EDUC.BS.AS.-DEC.4291/99;S;S; ;20121231;
36184;1;19930305;19960228;DCION.GRAL.CULT.EDUC.BS.AS.-DEC.4291/99;S;S; ;20121231;
36185;1;19990326;19990412;MUNICIPALIDAD DE AVELLANEDA DEC.2275/99;S;S; ;20121231;
36185;1;20000306;20001207;MUNICIPALIDAD DE AVELLANEDA DEC.870/00;S;S; ;20121231;
36185;2;20001216;20010228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36185;1;20001216;20010228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36185;2;20000306;20001207;MUNIOCIPALIDAD DE AVELLANEDA DEC.870/00;S;S; ;20121231;
36185;2;19990419;19991025;MUNICIPALIDAD DE AVELLANEDA DEC.7044/99;S;S; ;20121231;
36185;2;19990326;19990412;MUNICIPALIDAD DE AVELLANEDA DEC.3078/99;S;S; ;20121231;
36185;1;19990419;19991025;MUNICIPALIDAD DE AVELLANEDA DEC.3080/99;S;S; ;20121231;
36185;1;20120308;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20121231;20121231;
36185;1;20010307;20060228;MUNICIPALIDAD DE AVELLANEDA;S;S;20121231;20121231;
36185;2;20010307;20060228;MUNICIPALIDAD DE AVELLANEDA;S;S;20121231;20121231;
36185;1;20130101;20140228;MUNICIPALIDAD DE AVELLANEDA;S;S;20131231;20140827;
36188;1;19990401;19991130;MUNICIPALIDAD DE AVELLANEDA DEC. 2115/99;S;S; ;20121231;
36196;2;19990401;20000215;MUNICIPALIDAD DE AVELANEDA DEC.2115/99;S;S; ;20121231;
36196;1;19990401;20000215;MUNICIPALIDAD DE AVELLANEDA DEC.2115/99;S;S; ;20121231;
36208;2;20160101;20160228;MUNICIPALIDAD DE AVELLANEDA;S;S;20160518;20160518;
36208;1;20140402;20150228;MUNICIPALIDAD DE AVELLANEDA;S;S;20160624;20160624;
36208;2;20150320;20151231;MUNICIPALIDAD DE AVELLANEDA;S;S;20160518;20160518;
36208;2;20140402;20141231;MUNICIPALIDAD DE AVELLANEDA;S;S;20160518;20160518;
36208;2;20160301;20160308;MUNICIPALIDAD DE AVELLANEDA;S;S;20160518;20160518;
36208;1;20150330;20160228;MUNICIPALIDAD DE AVELLANEDA;S;S;20160624;20160624;
36208;2;20150101;20150228;MUNICIPALIDAD DE AVELLANEDA;S;S;20160518;20160518;
36208;1;20130301;20140228;MUNICIPALIDAD DE AVELLANEDA;S;S;20131231;20140820;
36208;1;19990315;19990731;MUNICIPALIDAD DE AVELLANEDA;S;S;20121231;20121231;
36208;1;19990801;19991031;MUNICIPALIDAD DE AVELLANEDA;S;S;20121231;20121231;
36208;1;20121024;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20121231;20121231;
36208;1;20130101;20130228;MUNICIPALIDAD DE AVELLANEDA;S;S;20131231;20140820;
36208;2;20130301;20140228;MUNICIPALIDAD DE AVELLANEDA;S;S;20131231;20140619;
36208;2;20130101;20130228;MUNICIPALIDAD DE AVELLANEDA;S;S;20131231;20140619;
36208;2;20121024;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20121231;20121231;
36208;2;19990801;19991031;MUNICIPALIDAD DE AVELLANEDA;S;S;20121231;20121231;
36208;2;19990315;19990731;MUNICIPALIDAD DE AVELLANEDA;S;S;20121231;20121231;
36212;1;20050301;20060315;MUNICIPALIDAD DE AVELLANEDA DEC. 589/05;S;S; ;20121231;
36212;1;20000315;20050228;MUNICIPALIDAD DE AVELLANEDA DEC. 2005/05;S;S; ;20121231;
36212;1;19990315;19991031;MUNICIPALIDAD DE AVELLANEDA-DEC.2122/99;N;N; ;20121231;
36214;1;19990315;19991030;MUNICIPALIDAD DE AVELLANEDA DEC. 2122/99;S;S; ;20121231;
36219;1;19920101;19981231;MUNICIPALIDAD  BERAZATEGUI DEC.2837/00;S;S; ;20121231;
36219;1;19900601;19911231;MUNIC.DE LOMAS DE ZAMORA DEC.2837/00;S;S; ;20121231;
36219;1;19990401;20070228;MUNICIPALIDAD AVELLANEDA;S;S;20090707;20121231;
36219;1;20070401;20070808;MUNICIPALIDAD AVELLANEDA;S;S;20090707;20121231;
36219;2;19900601;19911231;MUNIC. DE LOMAS DE ZAMORA DEC.2387/00;S;S;20130613;20130613;
36219;2;19920101;19981231;MUNIC. DE BERAZATEGUI DEC.2837/00;S;S;20130613;20130613;
36219;2;20090301;20130319;MUNICIPALIDAD DE AVELLANEDA;S;S;20130613;20130613;
36219;2;19990401;20070228;MUNICIPALIDAD DE AVELLANEDA;S;S;20130613;20130613;
36219;2;20070401;20070808;MUNICIPALIDAD DE AVELLANEDA;S;S;20130613;20130613;
36225;1;20040419;20040505;MUNICIPALIDAD DE AVELLANEDA DEC. 871/04;S;S; ;20121231;
36225;1;20040517;20040611;MUNICIPALIDAD DE AVELLANEDA DEC. 1205/04;S;S; ;20121231;
36225;1;20040802;20041210;MUNICIPALIDAD DE AVELLANEDA DEC. 1858/04;S;S; ;20121231;
36225;1;20041216;20050116;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36225;1;20050627;20050704;MUNICIPALIDAD DE AVELLANEDA DEC. 2275/05;S;S; ;20121231;
36225;1;20050506;20050516;MUNICIPALIDAD DE AVELLANEDA DEC. 1687/05;S;S; ;20121231;
36225;1;20051018;20051031;MUNICIPALIDAD DE AVELLANEDA DEC. 3942/05;S;S; ;20121231;
36225;1;20050801;20050912;MUNICIPALIDAD DE AVELLANEDA DEC. 2727/05;S;S; ;20121231;
36225;1;20030512;20030928;MUNICIPALIDAD DE AVELLANEDA DEC. 2442/03;S;S; ;20121231;
36225;1;20031216;20040116;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36225;1;20031124;20031212;MUNICIPALIDAD DE AVELLANEDA DEC. 5945/03;S;S; ;20121231;
36225;1;20030929;20031017;MUNICIPALIDAD DE AVELLANEDA DEC. 5193/03;S;S; ;20121231;
36225;1;20021216;20030301;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36225;1;20020410;20021213;MUNICIPALIDAD DE AVELLANEDA DEC. 1495/02;S;S; ;20121231;
36225;1;20010301;20011214;MUNICIPALIDAD DE AVELLANEDA DEC. 2062/01;S;S; ;20121231;
36225;1;20020320;20020327;MUNICIPALIDAD DE AVELLANEDA DEC. 1495/02;S;S; ;20121231;
36225;1;20011216;20020301;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36225;1;19910401;19930228;DCION.GRAL.CULT.EDUC.BS.AS.-DEC.4040/99;S;S; ;20121231;
36225;1;19900917;19900920;DCION.GRAL.CULT.EDUC.BS.AS.-DEC.4040/99;S;S; ;20121231;
36225;1;19930304;19980228;DCION.GRAL.CULT.EDUC.BS.AS.-DEC.4040/99;S;S; ;20121231;
36225;1;19891113;19891129;DCION.GRAL.CULT.EDUC.BS.AS.-DEC.4040/99;S;S; ;20121231;
36225;1;19891101;19891109;DCION.GRAL.CULT.EDUC.BS.AS.-DEC.4040/99;S;S; ;20121231;
36225;1;19900524;19900612;DCION.GRAL.CULT.EDUC.BS.AS.-DEC.4040/99;S;S; ;20121231;
36225;1;19901025;19901126;DCION.GRAL.CULT.EDUC.BS.AS.-DEC.4040/99;S;S; ;20121231;
36225;1;20001216;20010116;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36225;1;20001129;20001207;MUNICIPALIDAD DE AVELLANEDA DEC.5271/00;S;S; ;20121231;
36225;1;20001113;20001117;MUNICIPALIDAD DE AVELLANEDA DEC.4592/00;S;S; ;20121231;
36225;1;19990405;19990816;MUNICIPALIDAD DE AVELLANEDA DEC.3078/99;S;S; ;20121231;
36225;1;20001106;20001110;MUNICIPALIDAD DE AVELLANEDA DEC.4504/00;S;S; ;20121231;
36225;1;20001023;20001027;MUNICIPALIDAD DE AVELLANEDA DEC.4504/00;S;S; ;20121231;
36225;1;20000612;20001020;MUNICIPALIDAD DE AVELLANEDA DEC.2005/00;S;S; ;20121231;
36225;1;19991216;20000301;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36226;1;20010101;20010316;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36226;1;19990401;19991231;MUNICIPALIDAD DE AVELLANEDA DEC.2835/99;S;S; ;20121231;
36226;1;20000101;20000316;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36226;1;20000401;20001231;MUNICIPALIDAD DE AVELLANEDA DEC.2787/00;S;S; ;20121231;
36226;1;20020101;20020316;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36226;1;20010401;20011231;MUNICIPALIDAD DE AVELLANEDA DEC3678/01;S;S; ;20121231;
36227;1;20000101;20000316;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
36227;1;19990401;19991231;MUNICIPALIDAD DE AVELLANEDA DEC.2835/99;S;S; ;20121231;
